Customer_ID,Customer_Status,Churn,Churn_Score,Churn_Category,Churn_Reason,Satisfaction_Score,CLTV,Age,Gender,Senior_Citizen,Tenure_in_Months,Contract,Monthly_Charge,Total_Charges,Total_Revenue,Internet_Service,Internet_Type,Phone_Service,Unlimited_Data,Avg_Monthly_GB_Download,Avg_Monthly_Long_Distance_Charges,City,State,Country,Payment_Method
9135-HSWOC,Stayed,0,79,,,5,5431,28,Male,0,64,Two Year,$19.70,"$1,274.05","$2,229.57",0,,1,0,0,$14.93,Fremont,California,United States,Bank Withdrawal
4559-UWIHT,Stayed,0,79,,,5,4965,37,Male,0,14,Month-to-Month,$82.65,"$1,185.00","$1,822.98",1,Fiber Optic,1,1,10,$45.57,Atascadero,California,United States,Bank Withdrawal
3891-PUQOD,Churned,1,65,Dissatisfaction,Service dissatisfaction,1,5020,40,Female,0,1,Month-to-Month,$59.20,$59.20,$72.78,1,DSL,1,1,24,$13.58,Los Angeles,California,United States,Bank Withdrawal
9953-ZMKSM,Stayed,0,79,,,4,4530,28,Male,0,63,Two Year,$25.25,"$1,559.30","$1,811.93",0,,1,0,0,$4.01,Pinole,California,United States,Mailed Check
0365-GXEZS,Stayed,0,79,,,5,2831,55,Male,0,18,Month-to-Month,$78.20,"$1,468.75","$2,040.97",1,Fiber Optic,1,1,19,$31.79,Copperopolis,California,United States,Bank Withdrawal
3090-LETTY,Joined,0,78,,,4,3172,54,Male,0,2,Month-to-Month,$60.95,$134.60,$164.36,1,DSL,1,1,12,$14.88,San Diego,California,United States,Bank Withdrawal
9488-FYQAU,Stayed,0,78,,,4,5700,64,Female,0,63,Two Year,$109.25,"$6,841.40","$7,513.61",1,Fiber Optic,1,1,23,$10.67,Artesia,California,United States,Bank Withdrawal
8869-LIHMK,Stayed,0,78,,,3,5213,51,Female,0,64,Two Year,$115.10,"$7,334.05","$10,169.89",1,Fiber Optic,1,1,4,$44.31,King City,California,United States,Bank Withdrawal
5968-HYJRZ,Stayed,0,78,,,4,3629,28,Male,0,47,Two Year,$24.55,"$1,160.45","$1,897.41",0,,1,0,0,$15.68,Kerman,California,United States,Credit Card
2979-SXESE,Churned,1,66,Other,Moved,1,4103,57,Female,0,17,Month-to-Month,$94.40,"$1,607.20","$2,045.63",1,Cable,1,1,12,$25.79,Berkeley,California,United States,Bank Withdrawal
2057-BOYKM,Stayed,0,78,,,4,5153,70,Female,1,72,Two Year,$96.60,"$6,827.50","$8,849.98",1,Fiber Optic,1,1,20,$28.09,Inglewood,California,United States,Bank Withdrawal
1724-BQUHA,Churned,1,66,Attitude,Attitude of support person,2,2718,67,Male,1,5,Month-to-Month,$89.50,$477.70,$706.30,1,Fiber Optic,1,1,6,$45.72,Los Gatos,California,United States,Bank Withdrawal
5018-HEKFO,Stayed,0,78,,,3,5594,51,Female,0,10,Month-to-Month,$24.50,$270.15,$440.25,0,,1,0,0,$17.01,Rowland Heights,California,United States,Credit Card
4360-PNRQB,Stayed,0,78,,,5,4030,27,Male,0,18,Month-to-Month,$75.60,"$1,395.05","$1,668.29",1,Fiber Optic,1,1,42,$15.18,Yucca Valley,California,United States,Bank Withdrawal
1867-TJHTS,Stayed,0,78,,,4,5709,47,Female,0,58,Month-to-Month,$79.80,"$4,526.85","$5,844.03",1,Fiber Optic,1,1,14,$22.71,Sacramento,California,United States,Bank Withdrawal
0027-KWYKW,Stayed,0,78,,,4,3585,30,Female,0,23,Month-to-Month,$83.75,"$1,849.95","$2,652.88",1,Fiber Optic,1,1,30,$34.91,Alpaugh,California,United States,Bank Withdrawal
4860-IJUDE,Stayed,0,78,,,3,2070,34,Male,0,13,Month-to-Month,$73.75,$956.65,"$1,347.43",1,Fiber Optic,1,1,5,$30.06,Ripon,California,United States,Credit Card
4720-VSTSI,Churned,1,66,Attitude,Attitude of support person,2,3997,54,Female,0,44,Month-to-Month,$84.80,"$3,862.55","$5,630.03",1,Fiber Optic,1,1,6,$40.17,Monterey Park,California,United States,Bank Withdrawal
5965-GGPRW,Stayed,0,78,,,3,4427,41,Male,0,72,Two Year,$105.25,"$7,609.75","$10,205.35",1,Fiber Optic,1,1,14,$36.05,Hayward,California,United States,Bank Withdrawal
4628-CTTLA,Churned,1,66,Dissatisfaction,Lack of self-service on Website,1,4917,23,Male,0,57,Month-to-Month,$39.30,"$2,111.45","$2,191.45",1,DSL,0,0,59,$0.00,Sanger,California,United States,Bank Withdrawal
9788-HNGUT,Stayed,0,78,,,3,5949,45,Male,0,72,Two Year,$116.95,"$8,594.40","$9,881.04",1,Fiber Optic,1,1,3,$17.87,Cabazon,California,United States,Credit Card
1723-HKXJQ,Churned,1,66,Other,Don't know,2,5545,64,Male,0,42,Month-to-Month,$101.75,"$4,273.45","$5,062.63",1,Fiber Optic,1,1,16,$18.79,San Diego,California,United States,Bank Withdrawal
6907-FLBER,Joined,0,78,,,5,3259,62,Male,0,1,Month-to-Month,$54.30,$54.30,$98.32,1,DSL,1,0,24,$34.02,Burbank,California,United States,Bank Withdrawal
8237-ULIXL,Stayed,0,78,,,3,4067,21,Female,0,72,Two Year,$24.85,"$1,871.85","$2,827.29",0,,1,0,0,$13.27,San Francisco,California,United States,Credit Card
2809-ILCYT,Stayed,0,78,,,5,3428,56,Female,0,25,One Year,$26.80,$733.55,$823.55,0,,1,0,0,$3.60,Sequoia National Park,California,United States,Credit Card
2696-NARTR,Churned,1,66,Other,Moved,2,3634,40,Male,0,11,Month-to-Month,$73.85,$926.25,"$1,420.59",1,Fiber Optic,1,1,25,$44.94,Corona Del Mar,California,United States,Bank Withdrawal
5032-USPKF,Stayed,0,78,,,3,2604,57,Female,0,38,One Year,$84.10,"$3,187.65","$4,141.83",1,DSL,1,1,13,$25.11,Indio,California,United States,Bank Withdrawal
7129-ACFOG,Stayed,0,78,,,4,2182,56,Female,0,5,Month-to-Month,$53.80,$283.95,$540.95,1,Cable,1,0,22,$49.40,Mountain Ranch,California,United States,Bank Withdrawal
2038-LLMLM,Stayed,0,78,,,5,4304,35,Female,0,48,Month-to-Month,$103.85,"$4,946.05","$5,450.05",1,Fiber Optic,1,1,12,$10.50,El Centro,California,United States,Bank Withdrawal
3167-SNQPL,Stayed,0,78,,,5,4036,71,Male,1,38,One Year,$101.15,"$3,741.85","$4,817.25",1,Fiber Optic,1,1,27,$28.30,Pine Valley,California,United States,Bank Withdrawal
3023-GFLBR,Churned,1,66,Attitude,Attitude of service provider,2,3336,63,Female,0,33,Month-to-Month,$86.15,"$2,745.70","$3,218.92",1,Fiber Optic,1,1,28,$14.34,San Bernardino,California,United States,Credit Card
1045-LTCYT,Stayed,0,78,,,3,2158,54,Female,0,8,Month-to-Month,$21.05,$139.75,$484.15,0,,1,0,0,$43.05,San Jose,California,United States,Credit Card
5917-RYRMG,Stayed,0,78,,,4,3836,79,Male,1,32,One Year,$19.80,$587.70,"$1,416.18",0,,1,0,0,$25.89,Jolon,California,United States,Credit Card
4701-LKOZD,Stayed,0,78,,,4,5150,64,Female,0,70,Two Year,$89.75,"$6,367.20","$8,544.30",1,Cable,1,0,7,$29.53,Foresthill,California,United States,Credit Card
2034-CGRHZ,Churned,1,66,Attitude,Attitude of support person,3,5245,73,Male,1,24,Month-to-Month,$102.95,"$2,496.70","$2,574.22",1,Fiber Optic,1,1,26,$3.23,San Francisco,California,United States,Credit Card
3887-PBQAO,Stayed,0,78,,,4,5741,48,Female,0,45,One Year,$25.90,"$1,216.60","$2,228.65",0,,1,0,0,$22.49,Hermosa Beach,California,United States,Credit Card
3038-PQIUY,Stayed,0,78,,,4,4933,39,Female,0,38,Month-to-Month,$66.15,"$2,522.40","$3,287.72",1,DSL,1,1,13,$20.14,Dulzura,California,United States,Bank Withdrawal
5846-QFDFI,Stayed,0,78,,,3,3648,21,Female,0,33,Month-to-Month,$88.60,"$2,888.70","$3,252.03",1,Fiber Optic,1,1,73,$11.01,Pine Valley,California,United States,Credit Card
5886-VLQVU,Stayed,0,78,,,3,4945,30,Male,0,35,Month-to-Month,$89.85,"$3,161.20","$4,050.25",1,Fiber Optic,1,0,51,$24.83,Grand Terrace,California,United States,Bank Withdrawal
1346-UFHAX,Stayed,0,78,,,3,5577,59,Female,0,13,Month-to-Month,$80.00,"$1,029.35","$1,467.32",1,Fiber Optic,1,0,15,$33.69,Woodbridge,California,United States,Credit Card
5451-MHQOF,Stayed,0,78,,,3,5623,64,Male,0,56,One Year,$24.45,"$1,431.65","$3,275.73",0,,1,0,0,$32.93,Los Angeles,California,United States,Mailed Check
8205-OTCHB,Churned,1,66,Dissatisfaction,Network reliability,3,3099,51,Male,0,22,One Year,$43.75,$903.60,$903.60,1,DSL,0,1,16,$0.00,Riverside,California,United States,Bank Withdrawal
0278-YXOOG,Churned,1,66,Attitude,Attitude of support person,3,2604,30,Male,0,5,Month-to-Month,$21.05,$113.85,$285.15,0,,1,0,0,$34.26,Inglewood,California,United States,Credit Card
0754-UKWQP,Churned,1,66,Competitor,Competitor had better devices,1,3790,63,Male,0,2,Month-to-Month,$95.85,$197.70,$272.56,1,Fiber Optic,1,1,18,$37.43,Cool,California,United States,Bank Withdrawal
8606-OEGQZ,Stayed,0,78,,,4,3416,45,Female,0,18,Two Year,$25.30,$454.65,$998.61,0,,1,0,0,$30.22,Escalon,California,United States,Credit Card
2430-USGXP,Churned,1,66,Price,Lack of affordable download/upload speed,1,4766,44,Male,0,24,Month-to-Month,$101.05,"$2,391.80","$3,222.68",1,Fiber Optic,1,1,23,$34.62,Santa Fe Springs,California,United States,Bank Withdrawal
3320-VEOYC,Stayed,0,78,,,3,3502,65,Male,1,14,Month-to-Month,$95.60,"$1,273.30","$1,799.98",1,Fiber Optic,1,1,10,$37.62,Beverly Hills,California,United States,Bank Withdrawal
0902-XKXPN,Stayed,0,78,,,3,5463,29,Male,0,69,Two Year,$20.20,"$1,376.50","$3,001.45",0,,1,0,0,$23.55,Redding,California,United States,Bank Withdrawal
2877-VDUER,Stayed,0,78,,,3,5691,36,Female,0,35,One Year,$40.90,"$1,383.60","$1,383.60",1,DSL,0,1,30,$0.00,Camp Nelson,California,United States,Credit Card
7379-POKDZ,Churned,1,66,Competitor,Competitor had better devices,1,3038,31,Male,0,3,Month-to-Month,$70.30,$208.85,$288.98,1,Fiber Optic,1,1,11,$26.71,Lancaster,California,United States,Bank Withdrawal
7854-EKTJL,Churned,1,66,Attitude,Attitude of support person,3,2843,31,Female,0,2,Month-to-Month,$19.60,$35.85,$95.47,0,,1,0,0,$29.81,Salinas,California,United States,Bank Withdrawal
2533-TIBIX,Stayed,0,78,,,4,5825,59,Male,0,15,Month-to-Month,$30.20,$469.65,$469.65,1,Cable,0,1,16,$0.00,Oak Run,California,United States,Bank Withdrawal
4482-FTFFX,Stayed,0,78,,,4,5232,23,Male,0,5,Month-to-Month,$56.15,$291.45,$425.75,1,DSL,1,1,71,$26.86,Penngrove,California,United States,Bank Withdrawal
3489-HHPFY,Joined,0,78,,,5,2115,40,Female,0,2,Month-to-Month,$84.05,$134.05,$178.51,1,Fiber Optic,1,1,13,$22.23,Amboy,California,United States,Bank Withdrawal
3777-XROBG,Stayed,0,78,,,4,4125,52,Female,0,58,Two Year,$19.55,"$1,079.65","$3,603.81",0,,1,0,0,$43.52,Echo Lake,California,United States,Credit Card
5893-KCLGT,Stayed,0,78,,,4,5478,56,Female,0,72,Two Year,$19.75,"$1,567.00","$2,636.14",0,,1,0,0,$15.21,Sunland,California,United States,Credit Card
0771-CHWSK,Stayed,0,78,,,3,4838,56,Male,0,66,Two Year,$74.60,"$4,798.40","$7,806.02",1,DSL,1,1,11,$45.57,Brawley,California,United States,Credit Card
9396-ZSFLL,Stayed,0,78,,,4,3762,64,Female,0,15,Month-to-Month,$48.85,$631.40,$803.01,1,DSL,1,1,19,$13.58,Carpinteria,California,United States,Credit Card
4980-URKXC,Stayed,0,78,,,4,5744,26,Male,0,36,One Year,$20.85,$720.05,"$1,174.01",0,,1,0,0,$12.61,Fort Irwin,California,United States,Bank Withdrawal
1084-UQCHV,Churned,1,66,Attitude,Attitude of support person,2,2901,35,Male,0,1,Month-to-Month,$69.75,$69.75,$97.72,1,Fiber Optic,1,1,18,$27.97,Angelus Oaks,California,United States,Bank Withdrawal
6897-RWMUB,Stayed,0,78,,,4,4436,23,Male,0,61,Two Year,$68.05,"$4,158.25","$6,739.16",1,DSL,1,1,59,$42.31,Chino,California,United States,Bank Withdrawal
4097-YODCF,Stayed,0,78,,,4,5382,35,Male,0,34,One Year,$103.80,"$3,470.80","$3,616.32",1,Fiber Optic,1,1,16,$4.28,Fawnskin,California,United States,Bank Withdrawal
7064-FRRSW,Stayed,0,78,,,4,3061,71,Male,1,48,One Year,$99.00,"$4,744.35","$5,026.11",1,Fiber Optic,1,1,2,$5.87,Tarzana,California,United States,Bank Withdrawal
8728-SKJLR,Stayed,0,78,,,3,3277,45,Male,0,41,Month-to-Month,$74.25,"$3,089.10","$3,133.38",1,Fiber Optic,1,1,6,$1.08,Olancha,California,United States,Bank Withdrawal
9730-DRTMJ,Stayed,0,78,,,5,3278,26,Male,0,32,One Year,$72.80,"$2,333.05","$2,826.17",1,DSL,1,1,46,$15.41,Coarsegold,California,United States,Credit Card
1982-FEBTD,Stayed,0,78,,,5,5939,27,Female,0,23,Two Year,$25.60,$514.75,"$1,102.17",0,,1,0,0,$25.54,Newport Beach,California,United States,Credit Card
6333-YDVLT,Stayed,0,78,,,4,6351,61,Male,0,65,One Year,$110.00,"$7,138.65","$9,290.80",1,Fiber Optic,1,1,10,$33.11,Oakland,California,United States,Credit Card
8398-TBIYD,Stayed,0,78,,,3,4520,45,Female,0,72,Two Year,$84.70,"$6,185.15","$6,795.71",1,Fiber Optic,1,1,22,$8.48,Castro Valley,California,United States,Bank Withdrawal
1349-WXNGG,Churned,1,66,Attitude,Attitude of support person,2,4710,57,Male,0,1,Month-to-Month,$20.05,$20.05,$32.05,0,,1,0,0,$12.00,Glendale,California,United States,Bank Withdrawal
4581-LNWUM,Stayed,0,78,,,3,3000,47,Female,0,13,Month-to-Month,$49.15,$649.40,$649.40,1,DSL,0,1,27,$0.00,San Pablo,California,United States,Bank Withdrawal
0617-AQNWT,Churned,1,66,Competitor,Competitor made better offer,1,6347,61,Female,0,64,Two Year,$47.85,"$3,147.50","$3,147.50",1,DSL,0,1,27,$0.00,North Hills,California,United States,Bank Withdrawal
4334-HOWRP,Stayed,0,78,,,3,4049,70,Male,1,72,Two Year,$64.95,"$4,546.00","$4,576.00",1,DSL,0,0,7,$0.00,Cambria,California,United States,Credit Card
3550-SAHFP,Churned,1,66,Price,Price too high,2,5456,51,Female,0,33,Month-to-Month,$83.35,"$2,757.85","$3,467.42",1,Fiber Optic,1,0,30,$20.29,Saint Helena,California,United States,Bank Withdrawal
5766-ZJYBB,Churned,1,66,Dissatisfaction,Service dissatisfaction,2,4152,52,Male,0,1,Month-to-Month,$19.40,$19.40,$22.54,0,,1,0,0,$3.14,Brisbane,California,United States,Mailed Check
7009-LGECI,Stayed,0,78,,,4,4164,24,Female,0,4,Month-to-Month,$50.55,$235.65,$323.93,1,DSL,1,1,41,$22.07,Westlake Village,California,United States,Bank Withdrawal
1465-LNTLJ,Stayed,0,78,,,5,4537,78,Male,1,8,Two Year,$64.40,$581.70,$786.26,1,Cable,1,1,12,$25.57,Santa Barbara,California,United States,Credit Card
7030-NJVDP,Stayed,0,77,,,3,5436,36,Male,0,24,Month-to-Month,$89.25,"$2,210.20","$2,455.72",1,Fiber Optic,1,1,8,$10.23,San Quentin,California,United States,Bank Withdrawal
3685-YLCMQ,Churned,1,66,Dissatisfaction,Service dissatisfaction,2,5411,34,Male,0,58,One Year,$104.65,"$6,219.60","$8,645.72",1,Fiber Optic,1,0,25,$41.14,Dobbins,California,United States,Bank Withdrawal
0871-URUWO,Churned,1,66,Competitor,Competitor had better devices,1,2003,36,Male,0,13,Month-to-Month,$102.25,"$1,359.00","$1,756.15",1,Fiber Optic,1,1,28,$30.55,Sheep Ranch,California,United States,Credit Card
9114-DPSIA,Stayed,0,77,,,3,4237,22,Male,0,72,Two Year,$81.00,"$5,750.00","$5,946.56",1,DSL,1,1,59,$2.73,Stockton,California,United States,Credit Card
7325-ENZFI,Stayed,0,77,,,3,3424,37,Female,0,39,One Year,$40.30,"$1,630.40","$1,630.40",1,DSL,0,1,19,$0.00,Santa Cruz,California,United States,Bank Withdrawal
4430-YHXGG,Stayed,0,77,,,5,2616,20,Female,0,4,Month-to-Month,$25.45,$84.20,$240.08,0,,1,0,0,$38.97,San Lorenzo,California,United States,Credit Card
8591-NXRCV,Stayed,0,77,,,4,3859,47,Female,0,41,Month-to-Month,$74.65,"$3,090.65","$4,464.93",1,DSL,1,0,12,$31.08,Malibu,California,United States,Bank Withdrawal
2674-MLXMN,Stayed,0,77,,,4,4241,73,Female,1,71,Two Year,$99.65,"$6,951.15","$9,387.38",1,Fiber Optic,1,1,13,$34.36,Richmond,California,United States,Credit Card
3452-FLHYD,Stayed,0,77,,,4,5682,47,Male,0,25,One Year,$20.95,$495.15,"$1,122.15",0,,1,0,0,$25.08,Lucerne,California,United States,Bank Withdrawal
7078-NVFAM,Stayed,0,77,,,4,3163,57,Female,0,32,Month-to-Month,$35.15,"$1,051.05","$1,051.05",1,Cable,0,1,14,$0.00,Pomona,California,United States,Bank Withdrawal
9269-CQOOL,Churned,1,66,Competitor,Competitor had better devices,1,3335,58,Male,0,3,Month-to-Month,$54.70,$169.45,$178.09,1,DSL,1,1,17,$2.88,Trinidad,California,United States,Credit Card
3813-DHBBB,Stayed,0,77,,,3,6395,39,Male,0,67,Two Year,$50.95,"$3,521.70","$3,521.70",1,DSL,0,1,6,$0.00,Cedarville,California,United States,Bank Withdrawal
0668-OGMHD,Stayed,0,77,,,4,3766,20,Female,0,21,Month-to-Month,$28.50,$629.35,$629.35,1,DSL,0,1,59,$0.00,Santa Rosa,California,United States,Bank Withdrawal
3658-QQJYD,Stayed,0,77,,,4,5974,56,Male,0,62,One Year,$74.30,"$4,698.05","$7,074.51",1,Cable,1,1,30,$38.33,Santa Monica,California,United States,Credit Card
5338-YHWYT,Stayed,0,77,,,3,5447,45,Male,0,37,Two Year,$61.45,"$2,302.35","$4,213.19",1,Cable,1,0,27,$49.99,San Diego,California,United States,Credit Card
5192-EBGOV,Churned,1,66,Competitor,Competitor had better devices,1,4880,68,Female,1,1,Month-to-Month,$85.70,$85.70,$131.51,1,Fiber Optic,1,1,21,$45.81,Brea,California,United States,Bank Withdrawal
9766-HGEDE,Stayed,0,77,,,5,2185,33,Female,0,17,One Year,$19.35,$307.00,$324.31,0,,1,0,0,$1.64,Paradise,California,United States,Mailed Check
5223-UZAVK,Stayed,0,77,,,5,4986,51,Male,0,64,One Year,$100.30,"$6,603.80","$7,240.60",1,Fiber Optic,1,1,2,$9.95,Thornton,California,United States,Credit Card
4553-DVPZG,Stayed,0,77,,,5,5049,30,Female,0,62,Month-to-Month,$101.35,"$6,164.70","$7,098.42",1,Fiber Optic,1,1,82,$15.06,Daly City,California,United States,Bank Withdrawal
1642-HMARX,Stayed,0,77,,,3,4113,45,Female,0,68,Two Year,$91.70,"$6,424.70","$7,488.90",1,DSL,1,1,5,$15.65,Topanga,California,United States,Bank Withdrawal
4906-ZHGPK,Stayed,0,77,,,3,5276,49,Male,0,54,One Year,$70.70,"$3,770.00","$6,386.30",1,DSL,1,1,28,$48.45,Los Angeles,California,United States,Bank Withdrawal
0306-JAELE,Churned,1,66,Competitor,Competitor made better offer,1,4192,61,Male,0,5,Month-to-Month,$96.10,$453.40,$608.85,1,Fiber Optic,1,1,11,$31.09,Fallbrook,California,United States,Bank Withdrawal
4274-OWWYO,Churned,1,66,Other,Deceased,3,5633,56,Male,0,1,Month-to-Month,$74.35,$74.35,$79.15,1,Fiber Optic,1,1,11,$4.80,Walnut Grove,California,United States,Bank Withdrawal
6034-ZRYCV,Churned,1,66,Competitor,Competitor offered more data,3,4481,51,Female,0,72,Two Year,$54.20,"$3,937.45","$3,937.45",1,Cable,0,1,15,$0.00,Sacramento,California,United States,Bank Withdrawal
4547-FZJWE,Stayed,0,77,,,4,5712,24,Male,0,55,One Year,$59.45,"$3,157.00","$5,186.35",1,DSL,1,0,69,$36.17,Forest Falls,California,United States,Credit Card
9646-NMHXE,Stayed,0,77,,,5,2021,63,Male,0,47,Two Year,$19.65,$973.10,"$1,280.48",0,,1,0,0,$6.54,San Geronimo,California,United States,Credit Card
4567-AKPIA,Stayed,0,77,,,5,4854,28,Female,0,41,One Year,$109.10,"$4,454.25","$5,291.06",1,Fiber Optic,1,1,59,$20.41,Canyon Dam,California,United States,Bank Withdrawal
0147-ESWWR,Stayed,0,77,,,4,3172,73,Female,1,39,Month-to-Month,$101.25,"$3,949.15","$4,735.00",1,Fiber Optic,1,1,21,$20.15,Atascadero,California,United States,Bank Withdrawal
1952-DVVSW,Stayed,0,77,,,5,3509,23,Female,0,10,One Year,$20.10,$184.40,$324.80,0,,1,0,0,$14.04,Colfax,California,United States,Credit Card
6371-NZYEG,Stayed,0,77,,,4,5511,38,Male,0,16,Two Year,$64.25,"$1,024.00","$1,396.96",1,DSL,1,1,27,$23.31,Long Beach,California,United States,Credit Card
7925-PNRGI,Stayed,0,77,,,3,3111,51,Female,0,45,Month-to-Month,$81.30,"$3,541.10","$4,000.55",1,DSL,1,1,11,$10.21,Chula Vista,California,United States,Credit Card
5443-SCMKX,Stayed,0,77,,,3,6166,49,Female,0,58,One Year,$94.30,"$5,610.15","$6,994.64",1,Fiber Optic,1,0,26,$21.38,Newbury Park,California,United States,Bank Withdrawal
6266-QHOJZ,Stayed,0,77,,,3,6421,47,Female,0,65,One Year,$89.85,"$5,844.65","$8,336.10",1,Fiber Optic,1,1,7,$38.33,Lomita,California,United States,Bank Withdrawal
7558-IMLMT,Stayed,0,77,,,4,5626,48,Male,0,67,Two Year,$20.80,"$1,411.90","$2,002.84",0,,1,0,0,$8.82,Stanton,California,United States,Credit Card
5087-SUURX,Churned,1,66,Dissatisfaction,Lack of self-service on Website,3,2601,46,Female,0,18,Month-to-Month,$39.05,$669.85,$669.85,1,Cable,0,1,30,$0.00,Yorba Linda,California,United States,Bank Withdrawal
0323-XWWTN,Joined,0,77,,,5,4315,44,Male,0,3,Two Year,$26.40,$121.25,$222.86,0,,1,0,0,$33.87,San Lucas,California,United States,Credit Card
9888-ZCUMM,Stayed,0,77,,,4,4120,48,Male,0,64,Two Year,$60.05,"$3,845.45","$3,845.45",1,DSL,0,1,19,$0.00,Los Angeles,California,United States,Bank Withdrawal
6806-YDEUL,Stayed,0,77,,,3,3288,67,Female,1,6,Two Year,$19.50,$106.80,$118.98,0,,1,0,0,$2.03,Sacramento,California,United States,Bank Withdrawal
6156-UZDLF,Stayed,0,77,,,3,5689,19,Female,0,26,One Year,$87.15,"$2,274.10","$3,466.44",1,Fiber Optic,1,0,41,$45.09,Pleasant Hill,California,United States,Credit Card
9053-EJUNL,Stayed,0,77,,,5,3259,35,Male,0,41,Month-to-Month,$89.20,"$3,645.75","$5,359.39",1,Fiber Optic,1,1,16,$41.85,Mecca,California,United States,Bank Withdrawal
0107-WESLM,Churned,1,66,Attitude,Attitude of support person,2,3874,32,Male,0,1,Month-to-Month,$19.85,$19.85,$51.62,0,,1,0,0,$31.77,West Point,California,United States,Bank Withdrawal
6762-NSODU,Stayed,0,77,,,4,4630,46,Female,0,46,Two Year,$19.40,$958.15,"$1,541.43",0,,1,0,0,$12.68,Los Angeles,California,United States,Credit Card
0607-DAAHE,Churned,1,66,Price,Long distance charges,3,6265,62,Male,0,53,Two Year,$19.75,"$1,052.35","$2,441.48",0,,1,0,0,$26.21,Olivehurst,California,United States,Bank Withdrawal
2410-CIYFZ,Joined,0,77,,,3,3000,42,Male,0,2,Month-to-Month,$20.40,$42.90,$141.96,0,,1,0,0,$49.53,Woodland,California,United States,Mailed Check
4146-SVFUD,Joined,0,77,,,4,4864,45,Male,0,1,Month-to-Month,$44.60,$44.60,$89.88,1,DSL,1,1,2,$45.28,Modesto,California,United States,Mailed Check
1777-JYQPJ,Joined,0,77,,,4,2515,19,Male,0,2,Month-to-Month,$24.30,$38.45,$38.45,1,DSL,0,1,59,$0.00,Colfax,California,United States,Mailed Check
2495-INZWQ,Churned,1,66,Attitude,Attitude of service provider,2,5605,44,Male,0,4,Month-to-Month,$44.55,$174.30,$184.30,1,Cable,0,0,20,$0.00,San Juan Bautista,California,United States,Bank Withdrawal
7521-YXVZY,Joined,0,77,,,5,4430,38,Male,0,3,Month-to-Month,$19.95,$58.30,$73.75,0,,1,0,0,$5.15,Placerville,California,United States,Mailed Check
7921-LMDFQ,Stayed,0,77,,,4,6034,69,Male,1,51,One Year,$94.00,"$4,905.75","$5,116.89",1,Fiber Optic,1,1,21,$4.14,Chula Vista,California,United States,Bank Withdrawal
1680-VDCWW,Stayed,0,77,,,4,5279,45,Male,0,12,One Year,$19.80,$202.25,$334.73,0,,1,0,0,$11.04,Los Angeles,California,United States,Bank Withdrawal
8937-RDTHP,Churned,1,66,Dissatisfaction,Poor expertise of phone support,2,2484,40,Male,0,1,Month-to-Month,$84.60,$84.60,$111.45,1,Fiber Optic,1,1,11,$26.85,Burbank,California,United States,Credit Card
3067-SVMTC,Stayed,0,77,,,3,5160,49,Female,0,68,One Year,$55.90,"$3,848.80","$6,914.52",1,Cable,1,0,14,$44.79,Imperial,California,United States,Bank Withdrawal
4795-UXVCJ,Stayed,0,77,,,3,5823,63,Male,0,26,One Year,$19.80,$457.30,"$1,645.50",0,,1,0,0,$45.70,Gonzales,California,United States,Credit Card
